"STATISTIC","Statistic Label","TLIST(Q1)","Quarter","C02196V02652","State","UNIT","VALUE"
"VSQ04C16","Percentage of first births registered","19862","1986Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19863","1986Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19864","1986Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","19871","1987Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","19872","1987Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19873","1987Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19874","1987Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","19881","1988Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","19882","1988Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19883","1988Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19884","1988Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","19891","1989Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","19892","1989Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19893","1989Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19894","1989Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","19901","1990Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","19902","1990Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19903","1990Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19904","1990Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","19911","1991Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","19912","1991Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19913","1991Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19914","1991Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","19921","1992Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","19922","1992Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19923","1992Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19924","1992Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","19931","1993Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","19932","1993Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19933","1993Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19934","1993Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","19941","1994Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","19942","1994Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19943","1994Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19944","1994Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","19951","1995Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","19952","1995Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19953","1995Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19954","1995Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","19961","1996Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","19962","1996Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19963","1996Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19964","1996Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","19971","1997Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","19972","1997Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19973","1997Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19974","1997Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","19981","1998Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","19982","1998Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19983","1998Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19984","1998Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","19991","1999Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","19992","1999Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","19993","1999Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","19994","1999Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20001","2000Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20002","2000Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20003","2000Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20004","2000Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20011","2001Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20012","2001Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20013","2001Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20014","2001Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20021","2002Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20022","2002Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20023","2002Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20024","2002Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20031","2003Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20032","2003Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20033","2003Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20034","2003Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20041","2004Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20042","2004Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20043","2004Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20044","2004Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20051","2005Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20052","2005Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20053","2005Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20054","2005Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20061","2006Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20062","2006Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20063","2006Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20064","2006Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20071","2007Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20072","2007Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20073","2007Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20074","2007Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20081","2008Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20082","2008Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20083","2008Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20084","2008Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20091","2009Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20092","2009Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20093","2009Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20094","2009Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20101","2010Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20102","2010Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20103","2010Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20104","2010Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20111","2011Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20112","2011Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20113","2011Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20114","2011Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20121","2012Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20122","2012Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20123","2012Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20124","2012Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20131","2013Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20132","2013Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20133","2013Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20134","2013Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20141","2014Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20142","2014Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20143","2014Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20144","2014Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20151","2015Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20152","2015Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20153","2015Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20154","2015Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20161","2016Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20162","2016Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20163","2016Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20164","2016Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20171","2017Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20172","2017Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20173","2017Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20174","2017Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20181","2018Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20182","2018Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20183","2018Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20184","2018Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20191","2019Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20192","2019Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20193","2019Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20194","2019Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20201","2020Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20202","2020Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20203","2020Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20204","2020Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20211","2021Q1","-","State","%",""
"VSQ04C16","Percentage of first births registered","20212","2021Q2","-","State","%",""
"VSQ04C16","Percentage of first births registered","20213","2021Q3","-","State","%",""
"VSQ04C16","Percentage of first births registered","20214","2021Q4","-","State","%",""
"VSQ04C16","Percentage of first births registered","20221","2022Q1","-","State","%","39.1"
"VSQ04C16","Percentage of first births registered","20222","2022Q2","-","State","%","39.2"
"VSQ04C16","Percentage of first births registered","20223","2022Q3","-","State","%","40.6"
"VSQ04C16","Percentage of first births registered","20224","2022Q4","-","State","%","40.9"
"VSQ04C16","Percentage of first births registered","20231","2023Q1","-","State","%","41.5"
"VSQ04C16","Percentage of first births registered","20232","2023Q2","-","State","%","39.2"
"VSQ04C16","Percentage of first births registered","20233","2023Q3","-","State","%","41.3"
"VSQ04C16","Percentage of first births registered","20234","2023Q4","-","State","%","42.4"
"VSQ04C16","Percentage of first births registered","20241","2024Q1","-","State","%","42.4"
"VSQ04C16","Percentage of first births registered","20242","2024Q2","-","State","%","41.6"
"VSQ04C17","Percentage of births registered outside marriage","19601","1960Q1","-","State","%",""
"VSQ04C17","Percentage of births registered outside marriage","19602","1960Q2","-","State","%",""
"VSQ04C17","Percentage of births registered outside marriage","19603","1960Q3","-","State","%",""
"VSQ04C17","Percentage of births registered outside marriage","19604","1960Q4","-","State","%",""
"VSQ04C17","Percentage of births registered outside marriage","19611","1961Q1","-","State","%",""
"VSQ04C17","Percentage of births registered outside marriage","19612","1961Q2","-","State","%",""
"VSQ04C17","Percentage of births registered outside marriage","19613","1961Q3","-","State","%",""
"VSQ04C17","Percentage of births registered outside marriage","19614","1961Q4","-","State","%",""
"VSQ04C17","Percentage of births registered outside marriage","19621","1962Q1","-","State","%",""
"VSQ04C17","Percentage of births registered outside marriage","19622","1962Q2","-","State","%",""
